City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Sin,Year_Cos,Waste Generated (Tons/Day)_log,Cost of Waste Management (₹/Ton)_log,City_WasteType,Eff_Campaign_Interaction,City_WasteType_TE,Waste Generated (Tons/Day)_OutlierFlag,Cost of Waste Management (₹/Ton)_OutlierFlag,Population Density (People/km²)_OutlierFlag,Landfill_Region_Cluster_1.0,Landfill_Region_Cluster_2.0,Landfill_Region_Cluster_3.0
Nashik,Construction,5695.0,71.0,2929.0,5.0,Composting,4042.0,,Nashik Landfill,63245.0,2019,14.6177,91.4568,1944.3496073745305,0.0900466440034785,0.0,-0.0124231807818823,0.9999228293119728,8.647519453091812,8.304742269640771,Nashik_Construction,,55.05098039215686,0,0,0,1,0,0
Nashik,Hazardous,8192.0,67.0,2929.0,10.0,Composting,896.0,1.0,Nashik Landfill,63245.0,2019,14.6177,91.4568,2796.858996244452,0.1295280259309036,896.0,-0.0124231807818823,0.9999228293119728,9.011035410141815,6.799055862058796,Nashik_Hazardous,10.0,59.11764705882353,0,0,0,1,0,0
Nashik,Plastic,4415.0,84.0,2929.0,10.0,Recycling,2881.0,20.0,Nashik Landfill,63245.0,2020,14.6177,91.4568,1507.340389211335,0.0698078899517748,144.05,-0.0093174904475982,0.9999565912437194,8.392989587956931,7.966239776559467,Nashik_Plastic,200.0,56.85098039215686,0,0,0,1,0,0
Nashik,Organic,1400.0,69.0,2929.0,6.0,Composting,4894.0,10.0,Nashik Landfill,63245.0,2020,14.6177,91.4568,477.9788323659952,0.0221361372440509,489.4,-0.0093174904475982,0.9999565912437194,7.244941546337007,8.49596955496461,Nashik_Organic,60.0,56.917647058823526,0,0,0,1,0,0
Nashik,E-Waste,4872.0,30.0,2929.0,8.0,Composting,4052.0,17.0,Nashik Landfill,63245.0,2020,14.6177,91.4568,1663.3663366336634,0.0770337576092971,238.35294117647055,-0.0093174904475982,0.9999565912437194,8.491465042843506,8.307212626628308,Nashik_E-Waste,136.0,56.5843137254902,0,0,0,1,0,0
Nashik,Construction,2776.0,33.0,2929.0,10.0,Incineration,3767.0,17.0,Nashik Landfill,63245.0,2020,14.6177,91.4568,947.7637418914304,0.0438927978496323,221.58823529411765,-0.0093174904475982,0.9999565912437194,7.9291264873067995,8.234299635696253,Nashik_Construction,170.0,55.05098039215686,0,0,0,1,0,0
Nashik,Hazardous,3134.0,84.0,2929.0,10.0,Recycling,2582.0,11.0,Nashik Landfill,63245.0,2020,14.6177,91.4568,1069.9897575964494,0.0495533243734682,234.72727272727272,-0.0093174904475982,0.9999565912437194,8.050384453067021,7.8567067930958405,Nashik_Hazardous,110.0,59.11764705882353,0,0,0,1,0,0
Nashik,Plastic,4744.0,55.0,2929.0,8.0,Landfill,516.0,,Nashik Landfill,63245.0,2021,14.6177,91.4568,1619.6654148173438,0.0750098822041268,0.0,-0.006211710232585,0.999980707141886,8.464846711044029,6.248042874508429,Nashik_Plastic,,56.85098039215686,0,0,0,1,0,0
Nashik,Organic,9216.0,69.0,2929.0,7.0,Incineration,4245.0,7.0,Nashik Landfill,63245.0,2021,14.6177,91.4568,3146.4663707750087,0.1457190291722666,606.4285714285714,-0.006211710232585,0.999980707141886,9.128804883993665,8.353732642263202,Nashik_Organic,49.0,56.917647058823526,0,0,0,1,0,0
Nashik,E-Waste,1598.0,82.0,2929.0,9.0,Recycling,911.0,18.0,Nashik Landfill,63245.0,2021,14.6177,91.4568,545.5786958006146,0.0252668195114238,50.61111111111112,-0.006211710232585,0.999980707141886,7.377133712833954,6.815639990074331,Nashik_E-Waste,162.0,56.5843137254902,0,0,0,1,0,0
Nashik,Construction,5393.0,64.0,2929.0,10.0,Incineration,1361.0,16.0,Nashik Landfill,63245.0,2021,14.6177,91.4568,1841.242744964152,0.0852715629694046,85.0625,-0.006211710232585,0.999980707141886,8.593042503699674,7.216709486709457,Nashik_Construction,160.0,55.05098039215686,0,0,0,1,0,0
Nashik,Hazardous,9699.0,73.0,2929.0,6.0,Incineration,1196.0,7.0,Nashik Landfill,63245.0,2021,14.6177,91.4568,3311.369067941277,0.1533559965214641,170.85714285714286,-0.006211710232585,0.999980707141886,9.179881164491475,7.087573705557973,Nashik_Hazardous,42.0,59.11764705882353,0,0,0,1,0,0
Nashik,Plastic,7882.0,32.0,2929.0,7.0,Recycling,4400.0,4.0,Nashik Landfill,63245.0,2022,14.6177,91.4568,2691.020826220553,0.1246264526840066,1100.0,-0.0031058700966069,0.9999951767738398,8.972463821059907,8.38958706681109,Nashik_Plastic,28.0,56.85098039215686,0,0,0,1,0,0
Nashik,Organic,6136.0,37.0,2929.0,6.0,Landfill,2258.0,9.0,Nashik Landfill,63245.0,2022,14.6177,91.4568,2094.912939569819,0.0970195272353545,250.88888888888889,-0.0031058700966069,0.9999951767738398,8.722091302389098,7.7226775164680035,Nashik_Organic,54.0,56.917647058823526,0,0,0,1,0,0
Nashik,E-Waste,6465.0,84.0,2929.0,7.0,Composting,3257.0,17.0,Nashik Landfill,63245.0,2022,14.6177,91.4568,2207.237965175828,0.1022215194877065,191.58823529411765,-0.0031058700966069,0.9999951767738398,8.774312958285378,8.08886878916199,Nashik_E-Waste,119.0,56.5843137254902,0,0,0,1,0,0
Nashik,Construction,6834.0,47.0,2929.0,8.0,Recycling,3071.0,11.0,Nashik Landfill,63245.0,2022,14.6177,91.4568,2333.2195288494368,0.1080559728041742,279.1818181818182,-0.0031058700966069,0.9999951767738398,8.82981174915805,8.030084094267563,Nashik_Construction,88.0,55.05098039215686,0,0,0,1,0,0
Nashik,Hazardous,9685.0,39.0,2929.0,10.0,Incineration,2012.0,16.0,Nashik Landfill,63245.0,2022,14.6177,91.4568,3306.5892796176167,0.1531346351490236,125.75,-0.0031058700966069,0.9999951767738398,9.178436822963175,7.607381425639791,Nashik_Hazardous,160.0,59.11764705882353,0,0,0,1,0,0
Nashik,Plastic,3659.0,77.0,2929.0,9.0,Composting,1759.0,17.0,Nashik Landfill,63245.0,2023,14.6177,91.4568,1249.2318197336974,0.0578543758399873,103.47058823529412,-2.4492935982947064e-16,1.0,8.205218426395412,7.473069088032197,Nashik_Plastic,153.0,56.85098039215686,0,0,0,1,0,0
Nashik,Organic,9852.59,72.0,2929.0,10.0,Composting,3566.0,15.0,Nashik Landfill,63245.0,2023,14.6177,91.4568,3363.8067599863434,0.1557844888924025,237.7333333333333,-2.4492935982947064e-16,1.0,9.195591134769245,8.17948018535889,Nashik_Organic,150.0,56.917647058823526,0,0,0,1,0,0
Nashik,E-Waste,3729.0,45.0,2929.0,8.0,Composting,1187.0,20.0,Nashik Landfill,63245.0,2023,14.6177,91.4568,1273.1307613519973,0.0589611827021899,59.35,-2.4492935982947064e-16,1.0,8.224163512637862,7.080026499922591,Nashik_E-Waste,160.0,56.5843137254902,0,0,0,1,0,0
Nashik,Construction,613.0,40.0,2929.0,6.0,Landfill,2691.0,11.0,Nashik Landfill,63245.0,2023,14.6177,91.4568,209.2864458859679,0.0096924658075737,244.63636363636363,-2.4492935982947064e-16,1.0,6.419994928147142,7.898039690764619,Nashik_Construction,66.0,55.05098039215686,0,0,0,1,0,0
Nashik,Hazardous,9852.59,53.0,2929.0,10.0,Landfill,3250.0,11.0,Nashik Landfill,63245.0,2023,14.6177,91.4568,3363.8067599863434,0.1557844888924025,295.45454545454544,-2.4492935982947064e-16,1.0,9.195591134769245,8.086717920303906,Nashik_Hazardous,110.0,59.11764705882353,0,0,0,1,0,0
Rajkot,Plastic,3388.0,64.0,23232.0,7.0,Recycling,3849.0,12.0,Rajkot Landfill,62818.0,2019,30.6193,68.7432,145.83333333333334,0.0539335859148651,320.75,-0.0124231807818823,0.9999228293119728,8.128290171607052,8.25582842728183,Rajkot_Plastic,84.0,58.450980392156865,0,0,0,0,0,1
Rajkot,Organic,4416.0,40.0,23232.0,5.0,Recycling,1296.0,13.0,Rajkot Landfill,62818.0,2019,30.6193,68.7432,190.0826446280992,0.0702983221369671,99.6923076923077,-0.0124231807818823,0.9999228293119728,8.393216011596527,7.167809184316444,Rajkot_Organic,65.0,55.51764705882353,0,0,0,0,0,1
Rajkot,E-Waste,5512.0,65.0,23232.0,8.0,Recycling,2052.0,18.0,Rajkot Landfill,62818.0,2019,30.6193,68.7432,237.2589531680441,0.087745550638352,114.0,-0.0124231807818823,0.9999228293119728,8.614864218589684,7.627057417018934,Rajkot_E-Waste,144.0,59.85098039215686,0,0,0,0,0,1
Rajkot,Construction,1618.0,66.0,23232.0,6.0,Incineration,3335.0,14.0,Rajkot Landfill,62818.0,2019,30.6193,68.7432,69.64531680440771,0.0257569486452927,238.2142857142857,-0.0124231807818823,0.9999228293119728,7.389563953677635,8.112527763478637,Rajkot_Construction,84.0,57.450980392156865,0,0,0,0,0,1
Rajkot,Hazardous,5601.0,44.0,23232.0,10.0,Composting,549.0,13.0,Rajkot Landfill,62818.0,2019,30.6193,68.7432,241.08987603305783,0.0891623420038842,42.23076923076923,-0.0124231807818823,0.9999228293119728,8.630878955820053,6.309918278226516,Rajkot_Hazardous,130.0,56.384313725490195,0,0,0,0,0,1
Rajkot,Plastic,2457.0,59.0,23232.0,8.0,Recycling,1467.0,16.0,Rajkot Landfill,62818.0,2020,30.6193,68.7432,105.75929752066116,0.0391129930911522,91.6875,-0.0093174904475982,0.9999565912437194,7.80710329012598,7.291656209174461,Rajkot_Plastic,128.0,58.450980392156865,0,0,0,0,0,1
Rajkot,Organic,3427.0,41.0,23232.0,8.0,Recycling,2693.0,17.0,Rajkot Landfill,62818.0,2020,30.6193,68.7432,147.5120523415978,0.0545544270750421,158.41176470588235,-0.0093174904475982,0.9999565912437194,8.13973227971767,7.898782356970309,Rajkot_Organic,136.0,55.51764705882353,0,0,0,0,0,1
Rajkot,E-Waste,581.0,64.0,23232.0,10.0,Recycling,1245.0,12.0,Rajkot Landfill,62818.0,2020,30.6193,68.7432,25.008608815427,0.0092489413862268,103.75,-0.0093174904475982,0.9999565912437194,6.366470447731438,7.1276936993473985,Rajkot_E-Waste,120.0,59.85098039215686,0,0,0,0,0,1
Rajkot,Construction,3412.0,69.0,23232.0,8.0,Incineration,2332.0,12.0,Rajkot Landfill,62818.0,2020,30.6193,68.7432,146.866391184573,0.0543156420134356,194.33333333333331,-0.0093174904475982,0.9999565912437194,8.135346948906706,7.75491027202143,Rajkot_Construction,96.0,57.450980392156865,0,0,0,0,0,1
Rajkot,Hazardous,4374.0,47.0,23232.0,6.0,Recycling,1541.0,7.0,Rajkot Landfill,62818.0,2020,30.6193,68.7432,188.2747933884297,0.0696297239644687,220.14285714285717,-0.0093174904475982,0.9999565912437194,8.383661798791715,7.340835554123275,Rajkot_Hazardous,42.0,56.384313725490195,0,0,0,0,0,1
Rajkot,Plastic,8303.0,77.0,23232.0,6.0,Composting,778.0,11.0,Rajkot Landfill,62818.0,2021,30.6193,68.7432,357.39497245179064,0.1321754911012767,70.72727272727273,-0.006211710232585,0.999980707141886,9.024492605405669,6.658011045870748,Rajkot_Plastic,66.0,58.450980392156865,0,0,0,0,0,1
Rajkot,Organic,1800.0,67.0,23232.0,7.0,Recycling,1361.0,10.0,Rajkot Landfill,62818.0,2021,30.6193,68.7432,77.47933884297521,0.0286542073927855,136.1,-0.006211710232585,0.999980707141886,7.496097345175956,7.216709486709457,Rajkot_Organic,70.0,55.51764705882353,0,0,0,0,0,1
Rajkot,E-Waste,959.0,83.0,23232.0,10.0,Recycling,4555.0,1.0,Rajkot Landfill,62818.0,2021,30.6193,68.7432,41.27926997245179,0.0152663249387118,4555.0,-0.006211710232585,0.999980707141886,6.866933284461882,8.424200324567073,Rajkot_E-Waste,10.0,59.85098039215686,0,0,0,0,0,1
Rajkot,Construction,7305.0,44.0,23232.0,5.0,Recycling,2973.0,8.0,Rajkot Landfill,62818.0,2021,30.6193,68.7432,314.4369834710744,0.1162883250023878,371.625,-0.006211710232585,0.999980707141886,8.896451207355227,7.9976631270201,Rajkot_Construction,40.0,57.450980392156865,0,0,0,0,0,1
Rajkot,Hazardous,2669.0,85.0,23232.0,10.0,Incineration,2793.0,17.0,Rajkot Landfill,62818.0,2021,30.6193,68.7432,114.88464187327824,0.042487821961858,164.2941176470588,-0.006211710232585,0.999980707141886,7.8898337513942955,7.935229539816907,Rajkot_Hazardous,170.0,56.384313725490195,0,0,0,0,0,1
Rajkot,Plastic,3136.0,37.0,23232.0,8.0,Incineration,4952.0,1.0,Rajkot Landfill,62818.0,2022,30.6193,68.7432,134.9862258953168,0.0499219968798752,4952.0,-0.0031058700966069,0.9999951767738398,8.051022208190679,8.507748732588238,Rajkot_Plastic,8.0,58.450980392156865,0,0,0,0,0,1
Rajkot,Organic,8212.0,59.0,23232.0,5.0,Landfill,4516.0,5.0,Rajkot Landfill,62818.0,2022,30.6193,68.7432,353.4779614325069,0.1307268617275303,903.2,-0.0031058700966069,0.9999951767738398,9.013473543740192,8.415603335654604,Rajkot_Organic,25.0,55.51764705882353,0,0,0,0,0,1
Rajkot,E-Waste,9144.0,38.0,23232.0,10.0,Landfill,1079.0,11.0,Rajkot Landfill,62818.0,2022,30.6193,68.7432,393.5950413223141,0.1455633735553503,98.0909090909091,-0.0031058700966069,0.9999951767738398,9.120962560824966,6.984716320118266,Rajkot_E-Waste,110.0,59.85098039215686,0,0,0,0,0,1
Rajkot,Construction,3077.0,71.0,23232.0,8.0,Incineration,2851.0,13.0,Rajkot Landfill,62818.0,2022,30.6193,68.7432,132.4466253443526,0.0489827756375561,219.30769230769232,-0.0031058700966069,0.9999951767738398,8.032035314398824,7.955775781534187,Rajkot_Construction,104.0,57.450980392156865,0,0,0,0,0,1
Rajkot,Hazardous,3626.0,38.0,23232.0,7.0,Incineration,2629.0,3.0,Rajkot Landfill,62818.0,2022,30.6193,68.7432,156.07782369146005,0.0577223088923556,876.3333333333334,-0.0031058700966069,0.9999951767738398,8.196161139282902,7.874739125171811,Rajkot_Hazardous,21.0,56.384313725490195,0,0,0,0,0,1
Rajkot,Plastic,9686.0,69.0,23232.0,9.0,Landfill,3744.0,15.0,Rajkot Landfill,62818.0,2023,30.6193,68.7432,416.9249311294766,0.1541914737814002,249.6,-2.4492935982947064e-16,1.0,9.178540059426386,8.22817689595132,Rajkot_Plastic,135.0,58.450980392156865,0,0,0,0,0,1
Rajkot,Organic,5600.0,55.0,23232.0,8.0,Composting,1074.0,7.0,Rajkot Landfill,62818.0,2023,30.6193,68.7432,241.04683195592287,0.0891464229997771,153.42857142857142,-2.4492935982947064e-16,1.0,8.630700432209832,6.980075940561763,Rajkot_Organic,56.0,55.51764705882353,0,0,0,0,0,1
Rajkot,E-Waste,6532.0,77.0,23232.0,5.0,Landfill,3045.0,10.0,Rajkot Landfill,62818.0,2023,30.6193,68.7432,281.16391184573,0.1039829348275971,304.5,-2.4492935982947064e-16,1.0,8.78462153484075,8.021584533455107,Rajkot_E-Waste,50.0,59.85098039215686,0,0,0,0,0,1
Rajkot,Construction,7574.0,41.0,23232.0,8.0,Composting,691.0,20.0,Rajkot Landfill,62818.0,2023,30.6193,68.7432,326.01584022038566,0.1205705371071985,34.55,-2.4492935982947064e-16,1.0,8.93260863037757,6.539585955617669,Rajkot_Construction,160.0,57.450980392156865,0,0,0,0,0,1
Rajkot,Hazardous,2256.0,61.0,23232.0,9.0,Incineration,1350.0,3.0,Rajkot Landfill,62818.0,2023,30.6193,68.7432,97.10743801652892,0.0359132732656245,450.0,-2.4492935982947064e-16,1.0,7.721791776817535,7.208600337960199,Rajkot_Hazardous,27.0,56.384313725490195,0,0,0,0,0,1
Madurai,Plastic,8741.0,53.0,19454.0,9.0,Landfill,1385.0,12.0,Madurai Landfill,51929.0,2019,13.1884,95.8263,449.3163359720366,0.1683259835544686,115.41666666666669,-0.0124231807818823,0.9999228293119728,9.07589427542326,7.234177179749849,Madurai_Plastic,108.0,60.71764705882353,0,0,0,1,0,0
Madurai,Organic,6764.0,40.0,19454.0,8.0,Composting,4083.0,6.0,Madurai Landfill,51929.0,2019,13.1884,95.8263,347.69199136424385,0.1302547709372412,680.5,-0.0124231807818823,0.9999228293119728,8.819517540604888,8.314832179284556,Madurai_Organic,48.0,54.71764705882353,0,0,0,1,0,0
Madurai,E-Waste,8320.0,53.0,19454.0,10.0,Incineration,2290.0,14.0,Madurai Landfill,51929.0,2019,13.1884,95.8263,427.6755423049244,0.1602187602303144,163.57142857142858,-0.0124231807818823,0.9999228293119728,9.02653771890043,7.736743682453495,Madurai_E-Waste,140.0,55.05098039215686,0,0,0,1,0,0
Madurai,Construction,8475.0,33.0,19454.0,5.0,Landfill,4852.0,2.0,Madurai Landfill,51929.0,2019,13.1884,95.8263,435.6430554127686,0.1632036049221051,2426.0,-0.0124231807818823,0.9999228293119728,9.04499391938819,8.487352349405215,Madurai_Construction,10.0,54.450980392156865,0,0,0,1,0,0
Madurai,Hazardous,8167.0,55.0,19454.0,6.0,Incineration,3261.0,15.0,Madurai Landfill,51929.0,2019,13.1884,95.8263,419.8108358178266,0.1572724296635791,217.4,-0.0124231807818823,0.9999228293119728,9.007979359844501,8.09009578318096,Madurai_Hazardous,90.0,58.917647058823526,0,0,0,1,0,0
Madurai,Plastic,8700.0,79.0,19454.0,5.0,Recycling,2505.0,2.0,Madurai Landfill,51929.0,2020,13.1884,95.8263,447.2088002467359,0.1675364439908336,1252.5,-0.0093174904475982,0.9999565912437194,9.071193240566025,7.826443135456014,Madurai_Plastic,10.0,60.71764705882353,0,0,0,1,0,0
Madurai,Organic,5760.0,60.0,19454.0,8.0,Composting,3266.0,4.0,Madurai Landfill,51929.0,2020,13.1884,95.8263,296.0830677495631,0.1109206801594484,816.5,-0.0093174904475982,0.9999565912437194,8.658866349732383,8.09162741160107,Madurai_Organic,32.0,54.71764705882353,0,0,0,1,0,0
Madurai,E-Waste,7043.0,50.0,19454.0,7.0,Landfill,4625.0,3.0,Madurai Landfill,51929.0,2020,13.1884,95.8263,362.0335149583633,0.1356274913824645,1541.6666666666667,-0.0093174904475982,0.9999565912437194,8.859931469616097,8.439447842791385,Madurai_E-Waste,21.0,55.05098039215686,0,0,0,1,0,0
Madurai,Construction,7206.0,74.0,19454.0,9.0,Landfill,3529.0,4.0,Madurai Landfill,51929.0,2020,13.1884,95.8263,370.412254549193,0.1387663925744766,882.25,-0.0093174904475982,0.9999565912437194,8.88280805492444,8.169053149927343,Madurai_Construction,36.0,54.450980392156865,0,0,0,1,0,0
Madurai,Hazardous,9740.0,55.0,19454.0,5.0,Incineration,3197.0,2.0,Madurai Landfill,51929.0,2020,13.1884,95.8263,500.66824303485146,0.1875637890196229,1598.5,-0.0093174904475982,0.9999565912437194,9.184099060770956,8.0702808933939,Madurai_Hazardous,10.0,58.917647058823526,0,0,0,1,0,0
Madurai,Plastic,6503.0,79.0,19454.0,8.0,Landfill,2647.0,16.0,Madurai Landfill,51929.0,2021,13.1884,95.8263,334.2757273568418,0.1252286776175162,165.4375,-0.006211710232585,0.999980707141886,8.780172651227646,7.881559917056899,Madurai_Plastic,128.0,60.71764705882353,0,0,0,1,0,0
Madurai,Organic,9455.0,66.0,19454.0,7.0,Landfill,2762.0,13.0,Madurai Landfill,51929.0,2021,13.1884,95.8263,486.0182995784929,0.1820755261992335,212.46153846153845,-0.006211710232585,0.999980707141886,9.15440473964588,7.924072324923417,Madurai_Organic,91.0,54.71764705882353,0,0,0,1,0,0
Madurai,E-Waste,4955.0,31.0,19454.0,6.0,Landfill,4887.0,15.0,Madurai Landfill,51929.0,2021,13.1884,95.8263,254.7034028991467,0.0954187448246644,325.8,-0.006211710232585,0.999980707141886,8.508354242749032,8.494538500851432,Madurai_E-Waste,90.0,55.05098039215686,0,0,0,1,0,0
Madurai,Construction,7446.0,57.0,19454.0,6.0,Incineration,1248.0,15.0,Madurai Landfill,51929.0,2021,13.1884,95.8263,382.7490490387581,0.1433880875811203,83.2,-0.006211710232585,0.999980707141886,8.915566545710645,7.130098510125578,Madurai_Construction,90.0,54.450980392156865,0,0,0,1,0,0
Madurai,Hazardous,8006.0,46.0,19454.0,9.0,Recycling,1181.0,19.0,Madurai Landfill,51929.0,2021,13.1884,95.8263,411.5349028477434,0.1541720425966223,62.1578947368421,-0.006211710232585,0.999980707141886,8.988071438072634,7.074963197966044,Madurai_Hazardous,171.0,58.917647058823526,0,0,0,1,0,0
Madurai,Plastic,6678.0,66.0,19454.0,9.0,Incineration,4434.0,3.0,Madurai Landfill,51929.0,2022,13.1884,95.8263,343.2713066721497,0.1285986635598605,1478.0,-0.0031058700966069,0.9999951767738398,8.806723554725636,8.39728289474368,Madurai_Plastic,27.0,60.71764705882353,0,0,0,1,0,0
Madurai,Organic,4686.0,51.0,19454.0,5.0,Recycling,762.0,12.0,Madurai Landfill,51929.0,2022,13.1884,95.8263,240.87591240875912,0.0902385950047179,63.5,-0.0031058700966069,0.9999951767738398,8.452547997922705,6.637258031284457,Madurai_Organic,60.0,54.71764705882353,0,0,0,1,0,0
Madurai,E-Waste,2979.0,73.0,19454.0,5.0,Incineration,4480.0,7.0,Madurai Landfill,51929.0,2022,13.1884,95.8263,153.13046160172715,0.0573667892699647,640.0,-0.0031058700966069,0.9999951767738398,7.9996785794994505,8.407601514786142,Madurai_E-Waste,35.0,55.05098039215686,0,0,0,1,0,0
Madurai,Construction,6526.0,38.0,19454.0,7.0,Recycling,1149.0,20.0,Madurai Landfill,51929.0,2022,13.1884,95.8263,335.4580034954251,0.1256715900556529,57.45,-0.0031058700966069,0.9999951767738398,8.783702698635217,7.047517221357296,Madurai_Construction,140.0,54.450980392156865,0,0,0,1,0,0
Madurai,Hazardous,577.0,83.0,19454.0,7.0,Recycling,4530.0,18.0,Madurai Landfill,51929.0,2022,13.1884,95.8263,29.659710085329497,0.0111113250784725,251.66666666666663,-0.0031058700966069,0.9999951767738398,6.359573868672378,8.418697944667139,Madurai_Hazardous,126.0,58.917647058823526,0,0,0,1,0,0
Madurai,Plastic,558.0,63.0,19454.0,9.0,Recycling,614.0,,Madurai Landfill,51929.0,2023,13.1884,95.8263,28.683047188238923,0.0107454408904465,0.0,-2.4492935982947064e-16,1.0,6.326149473155099,6.421622267806518,Madurai_Plastic,,60.71764705882353,0,0,0,1,0,0
Madurai,Organic,2461.0,33.0,19454.0,6.0,Landfill,3223.0,4.0,Madurai Landfill,51929.0,2023,13.1884,95.8263,126.50354682841576,0.0473916308806254,805.75,-2.4492935982947064e-16,1.0,7.808729306744399,8.07837810362652,Madurai_Organic,24.0,54.71764705882353,0,0,0,1,0,0
Madurai,E-Waste,586.0,48.0,19454.0,9.0,Landfill,1161.0,13.0,Madurai Landfill,51929.0,2023,13.1884,95.8263,30.122339878688187,0.0112846386412216,89.3076923076923,-2.4492935982947064e-16,1.0,6.375024819828097,7.057897937411856,Madurai_E-Waste,117.0,55.05098039215686,0,0,0,1,0,0
Madurai,Construction,2023.0,44.0,19454.0,9.0,Landfill,4545.0,16.0,Madurai Landfill,51929.0,2023,13.1884,95.8263,103.9888968849594,0.0389570374935007,284.0625,-2.4492935982947064e-16,1.0,7.6128310304073565,8.422003004412488,Madurai_Construction,144.0,54.450980392156865,0,0,0,1,0,0
Madurai,Hazardous,1905.0,74.0,19454.0,9.0,Composting,2265.0,18.0,Madurai Landfill,51929.0,2023,13.1884,95.8263,97.9233062609232,0.0366847041152342,125.83333333333331,-2.4492935982947064e-16,1.0,7.552762084214147,7.725771441587952,Madurai_Hazardous,162.0,58.917647058823526,0,0,0,1,0,0
Jabalpur,Plastic,3200.0,58.0,7118.0,9.0,Recycling,602.0,13.0,Jabalpur Landfill,63720.0,2019,20.0639,89.516,449.564484405732,0.0502197112366603,46.30769230769231,-0.0124231807818823,0.9999228293119728,8.071218539969863,6.401917196727186,Jabalpur_Plastic,117.0,56.78431372549019,0,0,0,1,0,0
Jabalpur,Organic,1169.0,71.0,7118.0,6.0,Incineration,3046.0,16.0,Jabalpur Landfill,63720.0,2019,20.0639,89.516,164.23152570946894,0.0183458882611424,190.375,-0.0124231807818823,0.9999228293119728,7.064759027791802,8.021912778985708,Jabalpur_Organic,96.0,61.5843137254902,0,0,0,1,0,0
Jabalpur,E-Waste,7795.0,72.0,7118.0,10.0,Landfill,4026.0,7.0,Jabalpur Landfill,63720.0,2019,20.0639,89.516,1095.1109862320875,0.1223320778405524,575.1428571428571,-0.0124231807818823,0.9999228293119728,8.961366060627451,8.300776960851454,Jabalpur_E-Waste,70.0,58.917647058823526,0,0,0,1,0,0
Jabalpur,Construction,5367.0,32.0,7118.0,5.0,Composting,4155.0,4.0,Jabalpur Landfill,63720.0,2019,20.0639,89.516,754.0039336892386,0.0842278719397363,1038.75,-0.0124231807818823,0.9999228293119728,8.588210678651517,8.332308352219117,Jabalpur_Construction,20.0,56.384313725490195,0,0,0,1,0,0
Jabalpur,Hazardous,6122.0,76.0,7118.0,8.0,Recycling,3926.0,10.0,Jabalpur Landfill,63720.0,2019,20.0639,89.516,860.0730542287159,0.0960765850596359,392.6,-0.0124231807818823,0.9999228293119728,8.719807451477955,8.27563105457801,Jabalpur_Hazardous,80.0,58.11764705882353,0,0,0,1,0,0
Jabalpur,Plastic,2337.0,69.0,7118.0,9.0,Landfill,3011.0,15.0,Jabalpur Landfill,63720.0,2020,20.0639,89.516,328.3225625175611,0.0366760828625235,200.7333333333333,-0.0093174904475982,0.9999565912437194,7.757051142032013,8.010359588919783,Jabalpur_Plastic,135.0,56.78431372549019,0,0,0,1,0,0
Jabalpur,Organic,891.0,74.0,7118.0,5.0,Recycling,2819.0,16.0,Jabalpur Landfill,63720.0,2020,20.0639,89.516,125.175611126721,0.0139830508474576,176.1875,-0.0093174904475982,0.9999565912437194,6.79346613258001,7.944492163932159,Jabalpur_Organic,80.0,61.5843137254902,0,0,0,1,0,0
Jabalpur,E-Waste,2321.0,60.0,7118.0,10.0,Landfill,3441.0,,Jabalpur Landfill,63720.0,2020,20.0639,89.516,326.07474009553243,0.0364249843063402,0.0,-0.0093174904475982,0.9999565912437194,7.7501841622578365,8.143807976771484,Jabalpur_E-Waste,,58.917647058823526,0,0,0,1,0,0
Jabalpur,Construction,2536.0,72.0,7118.0,8.0,Composting,3991.0,13.0,Jabalpur Landfill,63720.0,2020,20.0639,89.516,356.2798538915426,0.0397991211550533,307.0,-0.0093174904475982,0.9999565912437194,7.838737559599282,8.292047637431354,Jabalpur_Construction,104.0,56.384313725490195,0,0,0,1,0,0
Jabalpur,Hazardous,4315.0,39.0,7118.0,5.0,Incineration,3444.0,4.0,Jabalpur Landfill,63720.0,2020,20.0639,89.516,606.2096094408541,0.0677181418706842,861.0,-0.0093174904475982,0.9999565912437194,8.370084326378025,8.144679183447758,Jabalpur_Hazardous,20.0,58.11764705882353,0,0,0,1,0,0
Jabalpur,Plastic,3957.0,40.0,7118.0,6.0,Composting,872.0,15.0,Jabalpur Landfill,63720.0,2021,20.0639,89.516,555.9145827479629,0.0620998116760828,58.13333333333333,-0.006211710232585,0.999980707141886,8.28349412616251,6.771935555839602,Jabalpur_Plastic,90.0,56.78431372549019,0,0,0,1,0,0
Jabalpur,Organic,6528.0,48.0,7118.0,9.0,Landfill,1862.0,9.0,Jabalpur Landfill,63720.0,2021,20.0639,89.516,917.1115481876932,0.1024482109227871,206.88888888888889,-0.006211710232585,0.999980707141886,8.784009071186633,7.529943370601589,Jabalpur_Organic,81.0,61.5843137254902,0,0,0,1,0,0
