Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Sin,Year_Cos,City/District_Ahmedabad,City/District_Allahabad,City/District_Amritsar,City/District_Bengaluru,City/District_Bhopal,City/District_Chennai,City/District_Coimbatore,City/District_Delhi,City/District_Guwahati,City/District_Gwalior,City/District_Hyderabad,City/District_Indore,City/District_Jabalpur,City/District_Jaipur,City/District_Jodhpur,City/District_Kanpur,City/District_Kolkata,City/District_Lucknow,City/District_Ludhiana,City/District_Madurai,City/District_Meerut,City/District_Mumbai,City/District_Nagpur,City/District_Nashik,City/District_Patna,City/District_Pune,City/District_Rajkot,City/District_Ranchi,City/District_Surat,City/District_Thiruvananthapuram,City/District_Vadodara,City/District_Varanasi,City/District_Visakhapatnam,Waste Type_E-Waste,Waste Type_Hazardous,Waste Type_Organic,Waste Type_Plastic,Disposal Method_Incineration,Disposal Method_Landfill,Disposal Method_Recycling,Landfill Name_Ahmedabad Landfill,Landfill Name_Allahabad Landfill,Landfill Name_Amritsar Landfill,Landfill Name_Bengaluru Landfill,Landfill Name_Bhopal Landfill,Landfill Name_Chennai Landfill,Landfill Name_Coimbatore Landfill,Landfill Name_Delhi Landfill,Landfill Name_Guwahati Landfill,Landfill Name_Gwalior Landfill,Landfill Name_Hyderabad Landfill,Landfill Name_Indore Landfill,Landfill Name_Jabalpur Landfill,Landfill Name_Jaipur Landfill,Landfill Name_Jodhpur Landfill,Landfill Name_Kanpur Landfill,Landfill Name_Kolkata Landfill,Landfill Name_Lucknow Landfill,Landfill Name_Ludhiana Landfill,Landfill Name_Madurai Landfill,Landfill Name_Meerut Landfill,Landfill Name_Mumbai Landfill,Landfill Name_Nagpur Landfill,Landfill Name_Nashik Landfill,Landfill Name_Patna Landfill,Landfill Name_Pune Landfill,Landfill Name_Rajkot Landfill,Landfill Name_Ranchi Landfill,Landfill Name_Surat Landfill,Landfill Name_Thiruvananthapuram Landfill,Landfill Name_Vadodara Landfill,Landfill Name_Varanasi Landfill,Landfill Name_Visakhapatnam Landfill
1919.0,82.0,7178.0,6.0,3446.0,,56989.0,2022,14.3552,72.9863,267.3446642518808,0.03367316499675376,0.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7834.0,52.0,7178.0,9.0,2512.0,20.0,56989.0,2022,14.3552,72.9863,1091.3903594315966,0.137465124848655,125.6,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1168.0,69.0,7178.0,7.0,2332.0,11.0,56989.0,2022,14.3552,72.9863,162.71942045137922,0.02049518328098405,212.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2925.0,47.0,7178.0,6.0,4347.0,13.0,56989.0,2023,14.3552,72.9863,407.49512398996933,0.05132569443225886,334.38461538461536,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5457.0,78.0,7178.0,10.0,4807.0,12.0,56989.0,2023,14.3552,72.9863,760.2396210643633,0.09575532120233729,400.5833333333333,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1978.0,52.0,7178.0,9.0,4091.0,6.0,56989.0,2023,14.3552,72.9863,275.56422401783226,0.03470845250837881,681.8333333333334,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4495.0,56.0,7178.0,9.0,510.0,5.0,56989.0,2023,14.3552,72.9863,626.2190025076623,0.07887487058906105,102.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6404.0,46.0,7178.0,8.0,4365.0,20.0,56989.0,2023,14.3552,72.9863,892.1705210365004,0.11237256312621734,218.25,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4584.0,34.0,2929.0,10.0,1334.0,16.0,63245.0,2019,14.6177,91.4568,1565.0392625469444,0.07248003794766385,83.375,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9096.0,36.0,2929.0,7.0,2013.0,,63245.0,2019,14.6177,91.4568,3105.496756572209,0.14382164597991937,0.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5832.0,37.0,2929.0,8.0,2774.0,8.0,63245.0,2019,14.6177,91.4568,1991.1232502560601,0.09221282314807494,346.75,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5695.0,71.0,2929.0,5.0,4042.0,,63245.0,2019,14.6177,91.4568,1944.3496073745305,0.09004664400347853,0.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8192.0,67.0,2929.0,10.0,896.0,1.0,63245.0,2019,14.6177,91.4568,2796.858996244452,0.12952802593090362,896.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4415.0,84.0,2929.0,10.0,2881.0,20.0,63245.0,2020,14.6177,91.4568,1507.340389211335,0.06980788995177484,144.05,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400.0,69.0,2929.0,6.0,4894.0,10.0,63245.0,2020,14.6177,91.4568,477.97883236599523,0.02213613724405091,489.4,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4872.0,30.0,2929.0,8.0,4052.0,17.0,63245.0,2020,14.6177,91.4568,1663.3663366336634,0.07703375760929718,238.35294117647058,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2776.0,33.0,2929.0,10.0,3767.0,17.0,63245.0,2020,14.6177,91.4568,947.7637418914305,0.04389279784963238,221.58823529411765,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3134.0,84.0,2929.0,10.0,2582.0,11.0,63245.0,2020,14.6177,91.4568,1069.9897575964494,0.04955332437346826,234.72727272727272,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4744.0,55.0,2929.0,8.0,516.0,,63245.0,2021,14.6177,91.4568,1619.6654148173438,0.07500988220412681,0.0,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9216.0,69.0,2929.0,7.0,4245.0,7.0,63245.0,2021,14.6177,91.4568,3146.4663707750087,0.1457190291722666,606.4285714285714,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1598.0,82.0,2929.0,9.0,911.0,18.0,63245.0,2021,14.6177,91.4568,545.5786958006146,0.025266819511423826,50.611111111111114,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5393.0,64.0,2929.0,10.0,1361.0,16.0,63245.0,2021,14.6177,91.4568,1841.2427449641516,0.08527156296940469,85.0625,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9699.0,73.0,2929.0,6.0,1196.0,7.0,63245.0,2021,14.6177,91.4568,3311.369067941277,0.15335599652146414,170.85714285714286,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7882.0,32.0,2929.0,7.0,4400.0,4.0,63245.0,2022,14.6177,91.4568,2691.020826220553,0.12462645268400664,1100.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6136.0,37.0,2929.0,6.0,2258.0,9.0,63245.0,2022,14.6177,91.4568,2094.912939569819,0.09701952723535458,250.88888888888889,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6465.0,84.0,2929.0,7.0,3257.0,17.0,63245.0,2022,14.6177,91.4568,2207.237965175828,0.10222151948770654,191.58823529411765,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6834.0,47.0,2929.0,8.0,3071.0,11.0,63245.0,2022,14.6177,91.4568,2333.2195288494368,0.10805597280417424,279.1818181818182,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9685.0,39.0,2929.0,10.0,2012.0,16.0,63245.0,2022,14.6177,91.4568,3306.5892796176167,0.15313463514902365,125.75,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3659.0,77.0,2929.0,9.0,1759.0,17.0,63245.0,2023,14.6177,91.4568,1249.2318197336974,0.05785437583998735,103.47058823529412,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9852.59,72.0,2929.0,10.0,3566.0,15.0,63245.0,2023,14.6177,91.4568,3363.8067599863434,0.15578448889240257,237.73333333333332,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3729.0,45.0,2929.0,8.0,1187.0,20.0,63245.0,2023,14.6177,91.4568,1273.1307613519973,0.0589611827021899,59.35,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
613.0,40.0,2929.0,6.0,2691.0,11.0,63245.0,2023,14.6177,91.4568,209.2864458859679,0.00969246580757372,244.63636363636363,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9852.59,53.0,2929.0,10.0,3250.0,11.0,63245.0,2023,14.6177,91.4568,3363.8067599863434,0.15578448889240257,295.45454545454544,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3388.0,64.0,23232.0,7.0,3849.0,12.0,62818.0,2019,30.6193,68.7432,145.83333333333334,0.05393358591486517,320.75,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4416.0,40.0,23232.0,5.0,1296.0,13.0,62818.0,2019,30.6193,68.7432,190.08264462809916,0.07029832213696711,99.6923076923077,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5512.0,65.0,23232.0,8.0,2052.0,18.0,62818.0,2019,30.6193,68.7432,237.2589531680441,0.08774555063835207,114.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1618.0,66.0,23232.0,6.0,3335.0,14.0,62818.0,2019,30.6193,68.7432,69.64531680440771,0.02575694864529275,238.21428571428572,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5601.0,44.0,23232.0,10.0,549.0,13.0,62818.0,2019,30.6193,68.7432,241.08987603305786,0.08916234200388423,42.23076923076923,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2457.0,59.0,23232.0,8.0,1467.0,16.0,62818.0,2020,30.6193,68.7432,105.75929752066116,0.039112993091152216,91.6875,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3427.0,41.0,23232.0,8.0,2693.0,17.0,62818.0,2020,30.6193,68.7432,147.5120523415978,0.05455442707504218,158.41176470588235,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
581.0,64.0,23232.0,10.0,1245.0,12.0,62818.0,2020,30.6193,68.7432,25.008608815426996,0.009248941386226877,103.75,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3412.0,69.0,23232.0,8.0,2332.0,12.0,62818.0,2020,30.6193,68.7432,146.866391184573,0.05431564201343564,194.33333333333334,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4374.0,47.0,23232.0,6.0,1541.0,7.0,62818.0,2020,30.6193,68.7432,188.27479338842974,0.06962972396446879,220.14285714285714,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8303.0,77.0,23232.0,6.0,778.0,11.0,62818.0,2021,30.6193,68.7432,357.39497245179064,0.13217549110127672,70.72727272727273,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1800.0,67.0,23232.0,7.0,1361.0,10.0,62818.0,2021,30.6193,68.7432,77.47933884297521,0.028654207392785506,136.1,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
959.0,83.0,23232.0,10.0,4555.0,1.0,62818.0,2021,30.6193,68.7432,41.27926997245179,0.015266324938711833,4555.0,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7305.0,44.0,23232.0,5.0,2973.0,8.0,62818.0,2021,30.6193,68.7432,314.43698347107437,0.11628832500238785,371.625,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2669.0,85.0,23232.0,10.0,2793.0,17.0,62818.0,2021,30.6193,68.7432,114.88464187327824,0.04248782196185807,164.2941176470588,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3136.0,37.0,23232.0,8.0,4952.0,1.0,62818.0,2022,30.6193,68.7432,134.9862258953168,0.0499219968798752,4952.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8212.0,59.0,23232.0,5.0,4516.0,5.0,62818.0,2022,30.6193,68.7432,353.4779614325069,0.1307268617275303,903.2,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9144.0,38.0,23232.0,10.0,1079.0,11.0,62818.0,2022,30.6193,68.7432,393.59504132231405,0.14556337355535037,98.0909090909091,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3077.0,71.0,23232.0,8.0,2851.0,13.0,62818.0,2022,30.6193,68.7432,132.4466253443526,0.04898277563755611,219.30769230769232,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3626.0,38.0,23232.0,7.0,2629.0,3.0,62818.0,2022,30.6193,68.7432,156.07782369146005,0.057722308892355696,876.3333333333334,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9686.0,69.0,23232.0,9.0,3744.0,15.0,62818.0,2023,30.6193,68.7432,416.9249311294766,0.15419147378140025,249.6,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5600.0,55.0,23232.0,8.0,1074.0,7.0,62818.0,2023,30.6193,68.7432,241.04683195592287,0.08914642299977714,153.42857142857142,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
